GLOBAL,CATEGORY,YEAR,INDICATOR,SOURCE,DESCRIPTION,UNIT,MAP,GRAPH,FILE,OPTIONS,TYPE,AFG,ALB,DZA,AND,AGO,AIA,ATG,ARG,ARM,ABW,AUS,AUT,AZE,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BMU,BTN,BOL,BIH,BWA,BRA,VGB,BRN,BGR,BFA,BDI,KHM,CMR,CAN,CPV,CYM,CAF,TCD,CHL,CHN,COL,COM,COG,COK,CRI,CIV,HRV,CUB,CYP,CZE,PRK,COD,DNK,DJI,DMA,DOM,ECU,EGY,SLV,GNQ,ERI,EST,ETH,FJI,FIN,FRA,GAB,GMB,GEO,DEU,GHA,GIB,GRC,GRD,GTM,GIN,GNB,GUY,HTI,VAT,HND,HKG,HUN,ISL,IND,IDN,IRN,IRQ,IRL,ISR,ITA,JAM,JPN,JOR,KAZ,KEN,KIR,KWT,KGZ,LAO,LVA,LBN,LSO,LBR,LBY,LIE,LTU,LUX,MAC,MDG,MWI,MYS,MDV,MLI,MLT,MHL,MRT,MUS,MEX,FSM,MCO,MNG,MNE,MSR,MAR,MOZ,MMR,NAM,NRU,NPL,NLD,ANT,NZL,NIC,NER,NGA,NIU,NOR,OMN,PAK,PLW,PSE,PAN,PNG,PRY,PER,PHL,POL,PRT,QAT,KOR,MDA,ROU,RUS,RWA,KNA,LCA,VCT,WSM,SMR,STP,SAU,SEN,SRB,SYC,SLE,SGP,SVK,SVN,SLB,SOM,ZAF,ESP,LKA,SDN,SUR,SWZ,SWE,CHE,SYR,TJK,THA,MKD,TLS,TGO,TKL,TON,TTO,TUN,TUR,TKM,TCA,TUV,UGA,UKR,ARE,GBR,TZA,USA,URY,UZB,VUT,VEN,VNM,YEM,ZMB,ZWE,GUF,ESH,TWN,GRL,EAZ,SJM,PRI,IMN,JEY,GGY,VIR
,,,Armed conflicts (international) 1 if there was a conflict in a given year - 0 otherwise,,Description Armed Conflicts (International),,0=[0xBD0026][1] 1=[0xF03B20][1] 2=[0xFD8D3C][1] 3=[0xFEB24C][1] 4=[0xFED976][1],,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polity2 (autocracy-democracy on a -10 to 10 scale),,Description Polity2 Index,,0=[0xBD0026][10] 1=[0xF03B20][10] 2=[0xFD8D3C][9] 3=[0xFEB24C][7] 4=[0xFED976][3],,,,,,,,,-7,,,-9,,,10,10,,,-10,-4,,,10,,-7,,-10,,,6,-4,,,-7,5,-5,-7,-8,10,-4,,,-3,-7,-7,8,,-7,,10,,,-7,10,,,,10,-8,,6,-5,-6,-6,-7,,,,9,10,8,-9,8,,,,,8,,-5,-9,-7,,-9,,-1,,-7,,8,,,-7,10,9,10,10,10,-10,,-7,,-10,,,,,-7,-6,,,,,,-6,-9,4,,-7,,,-7,9,-3,,,-7,,,-8,-8,,,,-9,10,,10,-8,-7,,,10,-10,-7,,,-6,4,-8,-2,-9,-7,9,-10,,,-8,,-7,,,,,,,-10,-2,,,-7,-2,,,7,-7,4,9,6,,,-10,10,10,-9,,2,,,-7,,,8,-9,9,,,,-7,,-8,10,,10,-7,,,,,,-9,4,,,,,,,,,,,
,,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Armed conflicts (internal) 1 if there was a conflict in a given year - 0 otherwise,,Description Armed Conflicts (Internal),,0=[0xBD0026][1] 1=[0xF03B20][1] 2=[0xFD8D3C][1] 3=[0xFEB24C][1] 4=[0xFED976][1],,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,
,,,Armed conflicts (international) 1 if there was a conflict in a given year - 0 otherwise,,Description Armed Conflicts (International),,0=[0xBD0026][1] 1=[0xF03B20][1] 2=[0xFD8D3C][1] 3=[0xFEB24C][1] 4=[0xFED976][1],,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polity2 (autocracy-democracy on a -10 to 10 scale),,Description Polity2 Index,,0=[0xBD0026][10] 1=[0xF03B20][10] 2=[0xFD8D3C][9] 3=[0xFEB24C][7] 4=[0xFED976][3],,,,,-7,,,,-7,,,-9,,,10,10,,,-10,-7,,,10,,-7,,-10,,,6,-4,,,-7,1,-4,-7,-8,10,-4,,,-7,-7,-7,8,,-7,,10,,,-7,10,,,,10,-8,,-3,-5,-6,-6,-7,,,,9,10,8,-9,8,,,-7,,8,,-3,-9,-7,1,-9,,-1,,-7,,8,,,-7,10,9,10,10,10,-10,,-7,,-10,,,,,-7,-6,,,,,,-6,-9,4,,-7,,,-7,9,-3,,,-7,,,-8,-8,,,,-9,10,,10,-8,-7,-7,,10,-10,-7,,,-7,4,-8,-7,-9,-7,9,-10,,,-8,,-7,,,,,,,-10,-6,,,-6,-2,,,,-7,4,5,8,,,-10,10,10,-9,,-2,,,-7,,,8,-9,9,,,,-7,,-8,10,,10,-8,,,,,,-9,4,,,,,,,,,,,
,,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Armed conflicts (internal) 1 if there was a conflict in a given year - 0 otherwise,,Description Armed Conflicts (Internal),,0=[0xBD0026][1] 1=[0xF03B20][1] 2=[0xFD8D3C][1] 3=[0xFEB24C][1] 4=[0xFED976][1],,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,
,,,Armed conflicts (international) 1 if there was a conflict in a given year - 0 otherwise,,Description Armed Conflicts (International),,0=[0xBD0026][1] 1=[0xF03B20][1] 2=[0xFD8D3C][1] 3=[0xFEB24C][1] 4=[0xFED976][1],,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polity2 (autocracy-democracy on a -10 to 10 scale),,Description Polity2 Index,,0=[0xBD0026][10] 1=[0xF03B20][10] 2=[0xFD8D3C][9] 3=[0xFEB24C][7] 4=[0xFED976][3],,,,,-7,,,,-7,,,-9,,,10,10,,,-10,-7,,,10,,-7,,-10,,,6,-4,,,-7,-4,-4,-7,-8,10,-4,,,-7,-7,-7,8,,-7,,10,,,-7,10,,,,10,,,-3,-5,-6,-1,-7,,,,9,10,8,-9,8,,,-7,,8,,-3,-9,-7,1,-10,,-1,,-7,,7,,,-7,10,9,10,10,10,-10,,-7,,-10,,,,,-7,-6,,,,,,-6,-9,4,,-7,,,-7,9,-6,,,-7,,,-9,-8,,,,-9,10,,10,-8,-7,-7,,10,-10,8,,,-7,4,-8,-7,-9,-7,9,-10,,,-7,,-7,,,,,,,-10,-6,,,-6,-2,,,,-7,4,1,8,,,-10,10,10,-9,,-7,,,-7,,,8,-9,9,,,,-7,,-8,10,,10,-8,,,,,,-9,4,,,,,,,,,,,
,,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Armed conflicts (internal) 1 if there was a conflict in a given year - 0 otherwise,,Description Armed Conflicts (Internal),,0=[0xBD0026][1] 1=[0xF03B20][1] 2=[0xFD8D3C][1] 3=[0xFEB24C][1] 4=[0xFED976][1],,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,1,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,
,,,Armed conflicts (international) 1 if there was a conflict in a given year - 0 otherwise,,Description Armed Conflicts (International),,0=[0xBD0026][1] 1=[0xF03B20][1] 2=[0xFD8D3C][1] 3=[0xFEB24C][1] 4=[0xFED976][1],,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polity2 (autocracy-democracy on a -10 to 10 scale),,Description Polity2 Index,,0=[0xBD0026][10] 1=[0xF03B20][10] 2=[0xFD8D3C][9] 3=[0xFEB24C][7] 4=[0xFED976][3],,,,,-7,,,,-7,,,6,,,10,10,,,-10,-7,,,10,,-7,,-10,,,6,-4,,,-7,-4,5,,-8,10,-4,,,-7,-7,-8,8,,-7,,10,,,-7,10,,,,10,,,-3,-5,-7,-1,-7,,,,9,10,8,-9,8,,,-7,,8,,-3,-9,-7,1,-10,,-1,,-7,,7,,,-7,10,9,10,10,10,-10,,-7,,-8,,,,,-7,-6,,,,,,-6,-9,4,,-7,,,-7,9,-6,,,-7,,,-9,-8,,,,-9,10,,10,-8,-7,-7,,10,-10,8,,,-7,4,-8,-7,-9,-7,3,-10,,,-7,,-7,,,,,,,-10,-6,,,-6,-2,,,,-7,4,-3,8,,,-10,10,10,-9,,3,,,-7,,,8,-9,9,,,,-7,,-8,10,,10,-8,,,,,,-9,4,,,,,,,,,,,
,,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Armed conflicts (internal) 1 if there was a conflict in a given year - 0 otherwise,,Description Armed Conflicts (Internal),,0=[0xBD0026][1] 1=[0xF03B20][1] 2=[0xFD8D3C][1] 3=[0xFEB24C][1] 4=[0xFED976][1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,1,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,
,,,Armed conflicts (international) 1 if there was a conflict in a given year - 0 otherwise,,Description Armed Conflicts (International),,0=[0xBD0026][1] 1=[0xF03B20][1] 2=[0xFD8D3C][1] 3=[0xFEB24C][1] 4=[0xFED976][1],,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polity2 (autocracy-democracy on a -10 to 10 scale),,Description Polity2 Index,,0=[0xBD0026][10] 1=[0xF03B20][10] 2=[0xFD8D3C][9] 3=[0xFEB24C][7] 4=[0xFED976][3],,,,,-7,,,,,,,6,,,10,10,,,-7,-2,,,10,,-7,,-10,,,6,-4,,,-7,-4,,-5,-8,10,,,,-9,-7,-8,8,,-7,,10,,,-7,10,,,,10,,,-3,-5,-7,-1,-7,,,,9,10,8,-9,8,,,-7,,1,,-3,-9,-7,1,-10,,-1,,-7,,9,,,-7,10,9,10,10,10,-10,,-7,,-8,,,,5,-7,-6,,,,,,-3,-9,4,,-7,,,-7,9,-6,,,-7,,,-9,,,,,-9,10,,10,-8,-7,-7,,10,-10,8,,,-7,,-8,-7,-9,-7,-3,-10,,,-7,,-7,,,,,,,-10,-6,,,-6,-2,,,,-7,4,-7,8,,,-10,10,10,-9,,3,,,-7,,,8,-9,9,,,,-7,,-8,10,,10,-8,,,,,,-9,4,,,,,,,,,,,
,,1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Armed conflicts (internal) 1 if there was a conflict in a given year - 0 otherwise,,Description Armed Conflicts (Internal),,0=[0xBD0026][1] 1=[0xF03B20][1] 2=[0xFD8D3C][1] 3=[0xFEB24C][1] 4=[0xFED976][1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,
,,,Armed conflicts (international) 1 if there was a conflict in a given year - 0 otherwise,,Description Armed Conflicts (International),,0=[0xBD0026][1] 1=[0xF03B20][1] 2=[0xFD8D3C][1] 3=[0xFEB24C][1] 4=[0xFED976][1],,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polity2 (autocracy-democracy on a -10 to 10 scale),,Description Polity2 Index,,0=[0xBD0026][10] 1=[0xF03B20][10] 2=[0xFD8D3C][9] 3=[0xFEB24C][7] 4=[0xFED976][3],,,,,-7,,,,,,,6,,,10,10,,,-7,8,,,10,,-7,,-10,,,6,-9,,,-7,-4,,-5,-8,10,,,,-9,-7,-8,7,,-7,,10,,,-7,7,,,,10,,,-3,-5,-7,-1,-7,,,,9,10,8,-9,8,,,-7,,-7,,1,-9,,1,-10,,-1,,-7,,9,,,-7,10,9,10,10,10,-9,,-7,,-8,,,,5,-7,-6,,,,,,-3,-9,4,,-7,,,-7,9,-6,,,-7,,,-9,,,,,-9,10,,10,-8,-7,-7,,10,-10,8,,,-7,,-8,-7,-9,-7,-9,-10,,,-7,,-7,,,,,,,-10,-7,,,-6,-2,,,,-7,4,-7,8,,,-10,10,10,-9,,-2,,,-7,,,8,-9,9,,,,-7,,-8,10,,10,-8,,,,,,-9,4,,,,,,,,,,,
,,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Armed conflicts (internal) 1 if there was a conflict in a given year - 0 otherwise,,Description Armed Conflicts (Internal),,0=[0xBD0026][1] 1=[0xF03B20][1] 2=[0xFD8D3C][1] 3=[0xFEB24C][1] 4=[0xFED976][1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,
,,,Armed conflicts (international) 1 if there was a conflict in a given year - 0 otherwise,,Description Armed Conflicts (International),,0=[0xBD0026][1] 1=[0xF03B20][1] 2=[0xFD8D3C][1] 3=[0xFEB24C][1] 4=[0xFED976][1],,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polity2 (autocracy-democracy on a -10 to 10 scale),,Description Polity2 Index,,0=[0xBD0026][10] 1=[0xF03B20][10] 2=[0xFD8D3C][9] 3=[0xFEB24C][7] 4=[0xFED976][3],,,,,-7,,,,,,,-9,,,10,10,,,-10,8,,,10,,-7,,-10,,,6,-9,,,-7,-4,,-5,-8,10,,,,-9,6,-8,7,,-7,,10,,,-7,7,,,,10,,,-3,-5,-7,-1,-7,,,,9,10,8,-9,8,,,-7,,-7,,1,-9,,1,-10,,-1,,-7,,9,,,-7,10,9,10,10,10,-9,,-7,,-8,,,,5,-9,-6,,,,,,-3,-9,4,,-7,,,-7,9,-6,,,-7,,,-9,,,,,-9,10,,10,-8,-7,-7,,10,-10,4,,,-7,,-8,-7,-9,-7,-9,-10,,,-7,,-5,,,,,,,-10,-7,,,-6,-2,,,,-7,4,-7,8,,,,10,10,-9,,-7,,,-7,,,8,-9,-2,,,,-7,,-8,10,,10,-3,,,,,,-9,4,,,,,,,,,,,
,,1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Armed conflicts (internal) 1 if there was a conflict in a given year - 0 otherwise,,Description Armed Conflicts (Internal),,0=[0xBD0026][1] 1=[0xF03B20][1] 2=[0xFD8D3C][1] 3=[0xFEB24C][1] 4=[0xFED976][1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,1,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,1,,,,,,,,,,,,,,,,,,,
,,,Armed conflicts (international) 1 if there was a conflict in a given year - 0 otherwise,,Description Armed Conflicts (International),,0=[0xBD0026][1] 1=[0xF03B20][1] 2=[0xFD8D3C][1] 3=[0xFEB24C][1] 4=[0xFED976][1],,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polity2 (autocracy-democracy on a -10 to 10 scale),,Description Polity2 Index,,0=[0xBD0026][10] 1=[0xF03B20][10] 2=[0xFD8D3C][9] 3=[0xFEB24C][7] 4=[0xFED976][3],,,,,-7,,,,,,,-9,,,10,10,,,-10,,,,10,,-2,,-10,,,6,-9,,,-7,-4,,-6,-7,10,,,,-9,6,-8,7,,-7,,10,,,-7,7,,,,10,,,-3,,-7,,-7,,,,9,10,8,-9,8,,,3,,-7,,1,-9,,1,-10,,,,-7,,9,,,-7,10,9,10,10,10,-9,,-7,,-8,,,,5,-9,-6,,,,,,-1,-9,4,,-7,,,-7,9,-6,,,-7,,,-9,,,,,-9,10,,10,-8,-7,-7,,10,-10,,,,-7,,-8,-7,2,-7,-9,-10,,,-7,,-5,,,,,,,-10,-7,,,-6,-2,,,,-7,4,-7,8,,,,10,10,-9,,-7,,,-7,,,8,-9,-2,,,,-7,,-8,10,,10,3,,,,,,,4,,,,,,,,,,,
,,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Armed conflicts (internal) 1 if there was a conflict in a given year - 0 otherwise,,Description Armed Conflicts (Internal),,0=[0xBD0026][1] 1=[0xF03B20][1] 2=[0xFD8D3C][1] 3=[0xFEB24C][1] 4=[0xFED976][1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,1,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,
,,,Armed conflicts (international) 1 if there was a conflict in a given year - 0 otherwise,,Description Armed Conflicts (International),,0=[0xBD0026][1] 1=[0xF03B20][1] 2=[0xFD8D3C][1] 3=[0xFEB24C][1] 4=[0xFED976][1],,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polity2 (autocracy-democracy on a -10 to 10 scale),,Description Polity2 Index,,0=[0xBD0026][10] 1=[0xF03B20][10] 2=[0xFD8D3C][9] 3=[0xFEB24C][7] 4=[0xFED976][3],,,,,-7,,,,,,,-9,,,10,10,,,,,,,10,,-2,,-10,,,6,-9,,,-7,-4,,-7,-7,10,,,,-9,6,-8,7,,-7,,10,,,-7,7,,,,10,,,-3,,-7,,-7,,,,9,10,8,-9,8,,,3,,-7,,1,-9,,1,-9,,-1,,-7,,9,,,-7,10,9,10,10,10,-9,,-7,,-9,,,,5,-9,-6,,,,,,-1,-9,1,,-7,,,-7,9,-6,,,-7,,,-9,,,,,-9,10,,10,-8,-7,-7,,10,-10,,,,-7,,-8,-7,2,-7,-9,,,,-7,,-5,,,,,,,-10,-7,,,1,-2,,,,-7,4,-7,8,,,,10,10,-9,,2,,,-7,,,8,-8,8,,,,-7,,,10,,10,8,,,,,,,4,,,,,,,,,,,
,,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Armed conflicts (internal) 1 if there was a conflict in a given year - 0 otherwise,,Description Armed Conflicts (Internal),,0=[0xBD0026][1] 1=[0xF03B20][1] 2=[0xFD8D3C][1] 3=[0xFEB24C][1] 4=[0xFED976][1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,1,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,
