GLOBAL,CATEGORY,YEAR,INDICATOR,SOURCE,DESCRIPTION,UNIT,MAP,GRAPH,FILE,OPTIONS,TYPE,AFG,ALB,DZA,AND,AGO,AIA,ATG,ARG,ARM,ABW,AUS,AUT,AZE,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BMU,BTN,BOL,BIH,BWA,BRA,VGB,BRN,BGR,BFA,BDI,KHM,CMR,CAN,CPV,CYM,CAF,TCD,CHL,CHN,COL,COM,COG,COK,CRI,CIV,HRV,CUB,CYP,CZE,PRK,COD,DNK,DJI,DMA,DOM,ECU,EGY,SLV,GNQ,ERI,EST,ETH,FJI,FIN,FRA,GAB,GMB,GEO,DEU,GHA,GIB,GRC,GRD,GTM,GIN,GNB,GUY,HTI,VAT,HND,HKG,HUN,ISL,IND,IDN,IRN,IRQ,IRL,ISR,ITA,JAM,JPN,JOR,KAZ,KEN,KIR,KWT,KGZ,LAO,LVA,LBN,LSO,LBR,LBY,LIE,LTU,LUX,MAC,MDG,MWI,MYS,MDV,MLI,MLT,MHL,MRT,MUS,MEX,FSM,MCO,MNG,MNE,MSR,MAR,MOZ,MMR,NAM,NRU,NPL,NLD,ANT,NZL,NIC,NER,NGA,NIU,NOR,OMN,PAK,PLW,PSE,PAN,PNG,PRY,PER,PHL,POL,PRT,QAT,KOR,MDA,ROU,RUS,RWA,KNA,LCA,VCT,WSM,SMR,STP,SAU,SEN,SRB,SYC,SLE,SGP,SVK,SVN,SLB,SOM,ZAF,ESP,LKA,SDN,SUR,SWZ,SWE,CHE,SYR,TJK,THA,MKD,TLS,TGO,TKL,TON,TTO,TUN,TUR,TKM,TCA,TUV,UGA,UKR,ARE,GBR,TZA,USA,URY,UZB,VUT,VEN,VNM,YEM,ZMB,ZWE,GUF,ESH,TWN,GRL,EAZ,SJM,PRI,IMN,JEY,GGY,VIR
,,,Educational Inequality Gini Coefficient,,Description Educational Inequality Gini Coefficient,,0=[0xBD0026][100] 1=[0xF03B20][91] 2=[0xFD8D3C][81] 3=[0xFEB24C][69] 4=[0xFED976][57],,,,,91.0652988020345,,72.5859434299572,,90.3591337245294,,,20.850068654092,29.7580044818538,,14.7426630304781,14.4843447965543,31.1813934121971,,,75.7751577036835,13.5611766991763,33.6881763190533,19.5677967153573,,90.6273585433662,,,,,57.2884432215805,43.119449506706,,,29.023133086198,98.4797950967992,83.5286313122351,21.8275485124066,67.0136208504605,18.6168312696988,,,,76.4426667167114,20.0208003672468,43.9442891950816,31.8768915258437,,64.6360529802853,,27.1821015150191,,,37.9712015956418,27.2507971199002,,,,13.2075147180863,,,42.8355059012058,35.1156015294907,81.9162670393389,49.0202682518754,,,36.1824792045667,,27.4899562170293,19.9155536295609,22.3330226515717,47.049713235319,92.6969803135338,31.5305316687717,19.658175919696,63.1869986244443,,26.9086582156473,,60.7298436191102,84.0171641313148,,14.7753989301462,78.6138486917614,,42.3165932951478,,18.0465184725379,22.6056500372107,74.1768649890587,,,81.7919078311173,17.8528165694277,26.9610533745342,24.8051541352468,19.6372026300216,11.9576951240753,63.6243563417808,31.3470968233297,62.0285068372935,,,32.0516912171551,,33.0189608759094,34.2221107443046,33.84940424,83.7025770141135,,,40.2037917418336,,,60.8926737613994,51.2625573792521,44.2900223881822,,94.4764439423943,,,65.8427010769683,42.093808611164,38.2660492268836,,,,,,83.613856035889,80.5050705152977,,48.2024104263896,,93.0638922210513,17.1213057854595,,18.3301167651841,48.6953221572875,96.1927128613079,76.9469962046932,,15.9520432676492,,82.0474219683699,,,36.2335858953497,,26.0762911523079,36.3409940965045,29.5467777508318,37.537044143499,39.2523409462999,,,,35.981315685149,28.6682300310774,74.7349034714616,,,,,,,61.9491215088123,85.8703434453226,,18.9132478995048,86.6139007792887,43.5602341613501,,,,96.8089138545868,41.9756718974073,23.0883136534439,31.0505679159934,,,51.9,16.7086727771327,10.5956098567189,63.383187457298,28.9540711320918,31.5918711226551,,,79.6846822654041,,,11.2874710926399,72.881618734844,59.2386203630491,,,,62.4041584951028,35.2513580306554,,15.8354238286801,,17.6329863877468,22.1405342983329,30.8127739291811,,,,,52.6770015414317,41.1605800252202,,,,,,,19.8852754880653,,,,
,,1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Average Years of Education,,Description Average Years of Education,,0=[0xBD0026][14] 1=[0xF03B20][9.53188] 2=[0xFD8D3C][7.810027] 3=[0xFEB24C][6.398654] 4=[0xFED976][5.00386725460169],,,,,0.814580601312381,,1.94967109463076,,0.423133931634328,,,6.82979254434429,8.03017135427764,,11.0202159574415,9.00079995113633,7.48895330305263,,,2.24444579929675,7.89272626791242,7.11249415865054,8.05618135761322,,0.528248240137488,,,,,2.39235787180586,3.71077827746159,,,8.06506707803701,0.102288475931072,0.850596123847808,4.90740369979414,2.14292083431724,10.3670367185811,,,,1.34560710743369,6.89968236831918,4.11041519857288,4.39400047263938,,2.74131874583118,,4.23738221448661,,,4.16443110440018,6.16261763197225,,,,9.39072092812025,,,3.54509432290277,5.24049482083826,1.97953614695655,2.86609556337153,,,7.46712581164708,,5.17920117165347,8.15479707401649,7.96864035933714,2.64921947173152,0.708628623013387,8.16286486829059,10.7118653826201,3.56632547769501,,6.67479995807181,,2.2500085966609,0.934606065499259,,5.85062720565788,1.53670915190117,,3.61602834369851,,8.13821486110454,7.28433609456612,2.12703788300784,,,1.37778104840677,8.05345545504512,8.57352355024191,6.78433900402804,6.0529744579807,10.2212501850575,3.41926002515216,7.46219089999657,2.81863731375091,,,7.38844484624706,,7.73054320410933,5.4192725171275,3302,1.51629376118904,,,6.47916341677777,,,1.63544468578954,2.49331157172286,4.95883587339434,,0.401826975648729,,,1.80853828319777,4.46133073341632,5.01721480232045,,,,,,1.06607786268155,0.851907264126817,,4.64431859881898,,0.49497330624847,9.15054326135386,,9.59336584230575,2.97961526689187,0.201060322159295,1.21949844790072,,9.91265834760169,,1.68078798280528,,,5.68272247730485,,4.68939382013532,5.40819954148159,5.60987551916688,5.88063406627759,4.3044454579585,,,,7.51572826679671,7.63458473474448,1.16673191480733,,,,,,,3.70348511960485,0.951001828710867,,9.15059885993459,1.39445667579903,5.54758497039412,,,,0.232403069713275,4.79433791938273,6.47176128506383,5.53476523887093,,,3.59,9.56490067138647,11.371526918753,2.78905477994098,7.18823754971596,3.30998547073574,,,1.2385734614215,,,7.51518277154031,1.9944882991198,3.30124880882454,,,,1.8391243195407,7.15102698587531,,9.96111415385395,,10.8037524876161,6.05324419639559,7.5008065033714,,,,,4.03302651307296,4.72516665784795,,,,,,,7.71813642452147,,,,
,,,Educational Inequality Gini Coefficient,,Description Educational Inequality Gini Coefficient,,0=[0xBD0026][100] 1=[0xF03B20][91] 2=[0xFD8D3C][81] 3=[0xFEB24C][69] 4=[0xFED976][57],,,,,91.5184520072383,,74.1412747043147,,91.4603393497446,,,20.1952245424279,30.2102317417301,,14.8528975256153,14.2587779038523,32.1070127237396,,,76.7579693309426,13.2541514162659,33.5806886158926,19.5346887282233,,91.4313177954775,,,,,58.4645171385405,43.0653816924205,,,28.8604764662791,98.8185312582777,83.9079642496148,19.7421048644653,68.3956080658907,18.5519454709784,,,,76.5505806684039,20.53470595894,43.9059736691239,30.719463141427,,66.8746142889294,,26.1222746221684,,,39.2000881067155,27.6434718872494,,,,13.0207695219874,,,43.5383142643395,34.2961810676858,83.2624225494198,49.9241497818663,,,36.0920165640956,,28.2792830076936,20.2361490943907,21.9600784023341,49.3737723436915,93.0315781047894,32.0459205152849,19.3326722473874,63.7944895976224,,26.855666904021,,60.9815037539212,84.6889803762647,,12.1203417775629,79.3385497519484,,42.1730400934737,,18.0169647813149,22.2276625333518,74.8874694792222,,,82.8038156739293,17.7755151969512,26.7359114242683,24.539718094991,19.5041027167175,11.7796911698045,65.8930733306531,31.2700466575053,62.2950129764546,,,32.6674796814268,,33.1559702850909,35.9238715200816,34.6026406,84.1839757408842,,,40.7886763692597,,,62.1091327656701,50.8912076926885,44.8898268044305,,94.9694777973595,,,65.0671851996263,44.0318303284808,39.0151561414023,,,,,,84.1156582952678,80.6389855733607,,46.2108338854992,,93.3776304326775,17.3522926606012,,18.7116043338599,49.0211825629421,96.4068350410284,77.6262847665865,,15.859011405198,,82.358085225679,,,36.6738846570853,,25.2349937675878,36.3834366869315,29.7650509629638,38.53889915497,40.8162123907058,,,,36.1102975124991,28.5136583778401,76.1943050269279,,,,,,,61.6413311160375,84.9790879338976,,18.8318462703586,87.0756514987022,44.2971620409241,,,,96.6864120394616,43.2917538373134,22.8248358804025,30.8800984680465,,,53.1,16.6159428466104,10.6485897612327,64.3640072881425,29.3012931362109,31.6130334361922,,,81.4223801866297,,,13.6868224899769,74.978140961567,60.0178779938526,,,,62.4336005440032,34.7682556579306,,15.9971901111817,,17.5405966860921,21.8073970394413,31.3251967921004,,,,,54.1521485489488,41.1541389056324,,,,,,,19.5356344798844,,,,
,,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Average Years of Education,,Description Average Years of Education,,0=[0xBD0026][14] 1=[0xF03B20][9.53188] 2=[0xFD8D3C][7.810027] 3=[0xFEB24C][6.398654] 4=[0xFED976][5.00386725460169],,,,,0.755491645345153,,1.85160253262445,,0.37352362494318,,,6.7511887515996,7.67983284286977,,10.9052079165631,8.89170898906587,7.16442768718406,,,2.23547505714811,7.77039064302732,6.86608125532929,7.99807287665718,,0.525917644751951,,,,,2.32696824379308,3.68453938765748,,,7.93394311263934,0.0995802891913818,0.798240802580296,4.89783842579597,2.03540633494928,10.2518198525986,,,,1.40667564579474,6.78478743930483,3.92797651580416,4.36913122061582,,2.51331550266528,,4.13209992228179,,,4.12995689894234,6.08807091755027,,,,9.31044168330657,,,3.52944087194366,5.19054344003829,1.87721939516715,2.75022943071537,,,7.22918037736091,,5.11510927994685,8.08618854337146,7.84739650184722,2.52201673160286,0.677006124200783,7.90705707068641,10.5566578332144,3.46941257532027,,6.58403014571256,,2.1752266748038,0.910184607324248,,5.78697420341507,1.48925898277535,,3.55206133997996,,8.11095649345987,7.18048704525205,2.06829452704317,,,1.31031313573304,7.95698007672629,8.37793960761526,6.67558776114183,5.92647019355667,10.1340644861748,3.40305136219905,7.17916626007001,2.77556136722736,,,7.08433864152817,,7.51887402714196,5.2652249424693,3245,1.39749958898833,,,6.17853022490054,,,1.60174080606062,2.4590258001546,4.7859930118933,,0.366423097921629,,,1.77671130725974,4.3389707036706,4.93824423094587,,,,,,1.03810578736602,0.840602852816902,,4.48300367454374,,0.472684946867346,9.06817455972306,,9.53010502290629,2.84726448082982,0.189786612912967,1.23119871324885,,9.81278682818839,,1.62827341651558,,,5.53340135989491,,4.64023755270075,5.31973701518404,5.519841737538,5.71209114639665,4.15440957630792,,,,7.39244317174318,7.41567205448829,1.12198189421332,,,,,,,3.560086296962,0.970036798689154,,9.26151739562566,1.29860413804105,5.58109775213448,,,,0.224975544864108,4.77316443413313,6.42678068969441,5.56351940824027,,,3.38,9.4815451615369,11.3348484118194,2.68883755504295,6.90979658883998,3.27237094722923,,,1.06852407037825,,,7.37195620054058,1.90080130598041,3.19504949919394,,,,1.7971398501165,6.90914261637387,,9.85073256008834,,10.7142468734899,5.97320142955535,7.14877025528363,,,,,3.92638616183281,4.58430784981161,,,,,,,7.58753274674003,,,,
,,,Educational Inequality Gini Coefficient,,Description Educational Inequality Gini Coefficient,,0=[0xBD0026][100] 1=[0xF03B20][91] 2=[0xFD8D3C][81] 3=[0xFEB24C][69] 4=[0xFED976][57],,,,,91.8749074347954,,75.8370389844329,,92.5665635420865,,,20.3785434040023,32.2235474816603,,15.0963726805818,15.0760616455116,34.1956568266394,,,76.6768579006258,14.2159011785775,34.7552288766972,19.3225059395551,,91.3988459444486,,,,,58.9261496362322,43.4265144468599,,,29.6298279965021,98.8541594705037,85.0177500400593,19.9263444368288,69.9467761781251,18.9684695708184,,,,78.4559336665384,20.609781687167,46.1342292009914,31.8909261283349,,68.4116054840899,,26.8219661161432,,,39.3244604933017,28.0197160638194,,,,13.3371160260754,,,43.9860304222956,35.0240118473584,84.2992383993621,50.7647584819375,,,37.1361017651634,,28.5365871486294,19.1058822547709,22.1064597335403,51.3377477496056,93.3805476250633,33.4028896024668,20.1389135039752,64.8413256296139,,26.9389529631555,,62.0917099188851,85.4108617552387,,12.2583066479866,79.8944159750633,,42.8709225797625,,17.9149809353858,22.0026626875512,75.2049047285456,,,84.1163841501994,17.7964575562547,27.6039444259504,24.7047576225169,18.0578478639326,12.0471038847068,65.9227637294592,32.881158457327,62.6269141077045,,,33.9660409034502,,33.7967085681305,37.3692267404587,33.97806494,85.3113141145077,,,42.5321361675492,,,63.0271636190329,51.3337833520224,45.9356894700312,,95.3147654028325,,,65.2527190202087,44.6190425362761,39.3774933468241,,,,,,84.9289080055075,81.0593339183862,,47.6950172199359,,93.7354974604231,17.4859577404103,,19.1012519088234,50.4609806429632,96.6710121510338,77.5430833741172,,15.9883840491768,,82.768601692189,,,36.9670604435243,,25.9024568304952,37.4037142672894,30.4746671693332,39.5947801540575,41.8867501534908,,,,37.0320406293698,29.2293450848288,77.120277248465,,,,,,,62.7366982593091,86.0903562191224,,18.7655293232202,87.9273345908256,44.2398082423516,,,,96.5029159824143,43.7619822262576,22.4874329168777,31.5150678427574,,,54.9,16.7108770866198,10.6604658220366,65.0818714923304,30.9484650787831,31.4206372000902,,,82.6806953455873,,,13.1786520255617,76.3119869083045,61.2169409343661,,,,63.4383844725135,36.0542387906077,,16.3095834196017,,18.0508346199881,22.2840799519724,33.2487034226523,,,,,55.1858185230229,41.6739518509762,,,,,,,19.3078035134484,,,,
,,1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Average Years of Education,,Description Average Years of Education,,0=[0xBD0026][14] 1=[0xF03B20][9.53188] 2=[0xFD8D3C][7.810027] 3=[0xFEB24C][6.398654] 4=[0xFED976][5.00386725460169],,,,,0.687379601526165,,1.7570244954984,,0.328017910932714,,,6.68106311713017,7.30608268539455,,10.7888107806001,8.77922091388724,6.82212680904011,,,2.24879432961839,7.66101770912198,6.61219307719324,7.93055962869454,,0.530690437917801,,,,,2.25041655237686,3.66383616009749,,,7.79579978937304,0.0988683898426273,0.756608111149498,4.87827311722855,1.91977797008566,10.1070177524285,,,,1.30309340679373,6.66748373556173,3.90861100621478,4.35811167670872,,2.30639467326498,,4.03138060881456,,,4.13610334247136,6.00910525459235,,,,9.22845305380994,,,3.52560910006175,5.16613126257767,1.77844962487669,2.62829436906243,,,6.98183364545756,,5.06418739651936,7.98072965691743,7.71773416613719,2.41581981617703,0.638391058920133,7.6364567275928,10.3962221856388,3.35197576256994,,6.49185067134696,,2.10170235323085,0.835680451900248,,5.71593067650481,1.44678606834014,,3.48745963534704,,8.08303069438261,7.02248591692823,2.00450771740915,,,1.2507533338733,7.85757115425789,8.17268816792388,6.56701005814225,5.81236013495625,10.0440306950404,3.40833889923462,6.87576519967227,2.73539017290027,,,6.75816524303294,,7.29997763141502,5.02236426211101,3182,1.27510257225307,,,5.8676165858383,,,1.57517710505444,2.4306035974524,4.60516023838325,,0.334587395484649,,,1.73980239569223,4.22142293168244,4.86333605764522,,,,,,1.0117779813567,0.81537363360736,,4.29950774625492,,0.450626728902512,8.98989282504096,,9.51225195809439,2.70309335995024,0.176379309745026,1.25310385820871,,9.71076958811959,,1.5724060193306,,,5.3902028270891,,4.58643265385638,5.24114514893048,5.41086737902517,5.53304412472056,4.00754725982167,,,,7.26102535365693,7.18340904316638,1.07385647310606,,,,,,,3.41198634507444,0.894947386213321,,9.30436382871316,1.20550112045915,5.62069513437795,,,,0.226882968261274,4.76296729014224,6.35496537270626,5.58933212487389,,,3.16,9.39232717909154,11.3000927769049,2.59592531603757,6.60981664724456,3.22204335338194,,,0.891492038627281,,,7.25614317302855,1.81277565072399,3.09034995807921,,,,1.75063291341538,6.65725613447478,,9.74605030048047,,10.6329041474315,5.88629599191937,6.76831146141206,,,,,3.82553125735556,4.4245465878006,,,,,,,7.34677284297863,,,,
,,,Educational Inequality Gini Coefficient,,Description Educational Inequality Gini Coefficient,,0=[0xBD0026][100] 1=[0xF03B20][91] 2=[0xFD8D3C][81] 3=[0xFEB24C][69] 4=[0xFED976][57],,,,,92.229112510164,,77.5437574578433,,93.5816606538533,,,20.6909972128446,34.2593015664808,,15.3608103956626,15.9096288598566,36.2886658736209,,,76.1604552152575,15.1155636908333,35.9077460147632,19.1792329872287,,91.3664927581988,,,,,59.9667811299818,43.8841822637702,,,30.441448426951,98.8652485716344,85.9022310288095,20.4284860491628,71.6963120434655,19.7656274947844,,,,80.5634983078741,20.4995115757634,45.5738189940854,33.3332500649157,,69.7502960907377,,27.8916254281603,,,39.3580404230027,28.4808891968895,,,,13.5470054724396,,,44.3155795668521,36.2238055882678,85.3531189949193,51.6814963327917,,,38.1628930635403,,28.7781765091142,18.0199413867962,22.2349713872323,53.1375920633593,93.8129566208816,34.7873771289542,20.9240293576288,66.1013297764316,,27.0616776078065,,63.2574804018032,87.1211874252758,,12.5283937078596,80.3245964053973,,43.5649761027521,,17.856339169505,21.8374094015228,75.403460281745,,,85.4848508333125,17.7527136956859,28.4517600241654,24.7979607469818,16.4062438961256,12.3041771422863,65.78764727007,34.5396456802775,62.8939115897995,,,35.2627489119137,,34.3959278045423,40.0239060646723,33.47735328,86.45806821561,,,44.2759284723721,,,63.7646812397197,51.6619892760624,47.0541556506219,,95.5992060228509,,,65.536778212537,45.0370498395576,39.7642311860244,,,,,,85.8130561555825,81.8558036307989,,49.4157842253923,,94.0701954261502,17.6062413112953,,19.1545083672356,52.004307846954,97.0333107476686,77.2740637046878,,16.0847391504729,,83.2186183045862,,,37.0707388860378,,26.8176489225909,38.4389948881958,31.2316710770214,40.6681808147382,42.9241915951094,,,,38.0963235082154,29.9596296248093,78.1036033437006,,,,,,,63.9411638304451,86.9405042881192,,18.8048194228225,88.7119192053317,44.1600605944728,,,,96.4495396585149,44.1624601622026,22.0665367291269,32.2596024907222,,,56.7,16.7679314480891,10.6435449846853,65.6737034984141,32.7015143983064,31.7363196737491,,,83.7037033052087,,,12.3426301517093,77.4058708066437,62.4468593767953,,,,64.5239397894678,37.2979362870927,,16.5366723700189,,18.5520758013299,22.8576396379335,35.2082535341612,,,,,56.0701078708077,42.2472283238386,,,,,,,21.2405349502374,,,,
,,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Average Years of Education,,Description Average Years of Education,,0=[0xBD0026][14] 1=[0xF03B20][9.53188] 2=[0xFD8D3C][7.810027] 3=[0xFEB24C][6.398654] 4=[0xFED976][5.00386725460169],,,,,617,,1.67291604401953,,0.285838628959531,,,6.61215776043693,6.90846964923445,,10.6717749300453,8.6648864951991,6.46022578333072,,,2.30414355725383,7.53617669172932,6.34929857585974,7.86475924075924,,0.54538963822663,,,,,2165,3.64866518461052,,,7.65092037111396,0.0997296488596936,0.709342880693594,4.87522677322677,1.79781924312373,9.89549664869272,,,,1.21820522771309,6.57084735128302,3.82339463940465,4.35730824267352,,2104,,3.92410109120802,,,4.16505783453294,5.92929197489107,9.45873640746377,,,9.15052994854369,,,3.54202903379343,5.15108219234752,1.6823310872673,2.5052816032739,,,6.72443013848493,,5.03109475251531,7.87290636269824,7.58261104897159,2.31500640730135,0.5975,7.35140867308822,10.2322348089711,3.21479507042253,,6.39931683310923,,2.02615804611618,0.735372109278374,,5.63379765824478,1.40794499284273,,3.41580368728853,,8.05339148095741,6.83477159945684,1.94153206911716,,,1.19624326145098,7.75258428190369,7955,6.4587512868408,5.70210310470271,9.95468959948346,3433,6.55219710650981,2.69980332259645,,,6.40973524567201,,7.07377032980908,4.78285001593756,3111,1.14896696696697,,,5.54572460858472,,,1.55177207704214,2.40788211788212,4.41644640642963,,0.306523594245646,,,1702,4.10948746926621,4.79237331890621,,,,,,0.986623725357219,0.786085372105378,,4.09813436563437,,0.43824246455091,8.90539487388554,,9.53243809043496,2.56045378070978,0.156178040820055,1.28406955428376,,9.60422734041443,,1514,,,5.26215179377158,,4.53078213301909,5.16265103259574,5.29799830310312,5.34203081568195,3.86066037367994,,,,7.1144206593452,6.94128062832971,1023,,,,,,,3258,0.831054120324559,,9.35434913751812,1.1112151872531,5.66287892556418,8.71251486549314,,,0.224821527743568,4.7584107662443,6.28027776314329,5615,,,2.92,9.30116372923513,11.2690572681277,2.51004961262106,6.28781478623836,3.17341661486067,,,0.7115,,,7.14562607609683,1.72249912362313,2.97979319672131,6.19079084276586,,,1.70467119945408,6.39496091803097,,9.63867412006245,,10.5509132838608,5.80568847352906,6.35831733378822,,,,,3.72669731725594,4.24019825723776,,,,,,,7.19974107157733,,,,
,,,Educational Inequality Gini Coefficient,,Description Educational Inequality Gini Coefficient,,0=[0xBD0026][100] 1=[0xF03B20][91] 2=[0xFD8D3C][81] 3=[0xFEB24C][69] 4=[0xFED976][57],,,,,92.5397737978018,,79.1919165286325,,94.5303653884958,,,21.095435926383,36.2588862046465,,15.6767448432322,16.7446947241743,38.3605859122959,,,74.9674112034018,16.2068010116303,37.041733472347,18.9713018430584,,91.2124953075079,,,,,61.3124429967427,44.3581267195321,,,31.3160118153943,98.8509168088231,86.9218936659895,20.5947673809433,73.5860139484163,21.2629516134089,,,,82.7847451530905,20.1400459067431,46.0264408775081,34.9349250921344,,70.8320376807122,,29.1287803401394,,,39.187100531249,29.059551242885,,,,13.6347226496753,,,44.4989820678354,37.5959336805255,86.4032215316197,52.3632338112606,,,39.1444910947144,,28.9998485681691,16.6945979447002,22.3655570764308,54.9278235106223,94.2733083745052,36.1770156821922,21.6799468327717,67.5658370942051,,27.1983683641492,,64.4619144061582,87.8101650050608,,12.8590076422318,80.71457227276,,44.3598575990535,,17.8350327152943,21.6857163510055,75.5729621880968,,,86.7692930430725,17.667792653007,29.3894338147111,24.8498796306241,14.3062283420756,12.5446167189299,65.4375544609503,36.197891254606,63.0709846123619,,,36.4997314207798,,34.9303146841079,44.1551679747711,33.04670926,87.6204365444928,,,46.0020837178225,,,64.3839013401704,51.8243317173581,48.2082530577292,,95.7841521821179,,,65.843877245509,45.4191934952646,40.11495515876,,,,,,86.6830460494412,82.7765433833898,,51.3323726874133,,94.3229791218079,17.6870854109927,,18.647041470697,53.5061434144201,97.4890204519048,76.8704760172006,,16.1606219512812,,83.6759220886509,,,36.8413070415642,,27.8942188887202,39.5551582300682,32.1707278871116,41.7220876060434,43.9181726430285,,,,39.2936369940218,30.6469118723876,79.149939300298,,,,,,,65.2002943979923,87.7556361260302,,18.738889442075,89.4879746631255,44.11877835249,,,,96.7654445380418,44.4459423084589,21.4954078958832,33.0244439908307,,,58.5,16.7546811150212,10.5821464013392,66.1549871451752,34.5495829927898,31.9862152236549,,,84.172999495883,,,11.3051019777731,78.508348303217,63.742597345351,,,,65.601188517554,38.5039354570021,,16.7205524657522,,19.0560525691293,23.4462664790148,37.1249896911137,,,,,56.8769200965151,43.0373144104308,,,,,,,22.5024728686791,,,,
